pathway	SRR6153522	SRR6153523	SRR6153525	SRR6153529	SRR6153530	SRR6153531	SRR6153532	SRR6153536	SRR6153547	SRR6153548	SRR6153549	SRR6153550	SRR6153551	SRR6153552	SRR6153553	SRR6153554	SRR6153555	SRR6153556	SRR6153557	SRR6153583	SRR6153584	SRR6153594	SRR6153595	SRR6153596	SRR6153597	SRR6153598	SRR6153599	SRR6153600	SRR6153601	SRR6153616	SRR6153617	SRR6153622	SRR6153623	SRR6153633	SRR6153634	SRR6153635	SRR6153636	SRR6153638	SRR6153639	SRR6153640	SRR6153641	SRR6153642	SRR6153643	SRR6153645	SRR6153646	SRR6153648	SRR6153651	SRR6153652	SRR6153655	SRR6153660	SRR6153663	SRR6153664	SRR6153667	SRR6153668	SRR6153669	SRR6153674	SRR6153675	SRR6153686	SRR6153687	SRR6153688	SRR6153689	SRR6153690	SRR6153691	SRR6153692	SRR6153693	SRR6153694	SRR6153695	SRR6153696	SRR6153697	SRR6153698	SRR6153699	SRR6153700	SRR6153712	SRR6153715	SRR6153718	SRR6153720	SRR6153723	SRR6153725	SRR6153738	SRR6153748	SRR6153755	SRR6153756	SRR6153757	SRR6153772	SRR6153773	SRR6153780	SRR6153781	SRR6153782	SRR6153783	SRR6153784	SRR6153785	SRR6153786	SRR6153787	SRR6153788	SRR6153789	SRR6153790	SRR6153791	SRR6153794	SRR6153795	SRR6153796	SRR6153797	SRR6153798	SRR6153799	SRR6153800	SRR6153807	SRR6153813	SRR6153818	SRR6153830	SRR6153831	SRR6153838	SRR6153841	SRR6153845	SRR6153846	SRR6153847	SRR6153850	SRR6153851	SRR6153856	SRR6153857	SRR6153864	SRR6153865
PWY-5861	910.9010245620088	1325.2974872798761	816.701670229073	624.0782197374465	295.9256419941206	212.20103222279812	1387.0250917619505	590.4479070247058	204.4673417978692	344.33273202248694	1134.5040934936917	1666.327397133853	273.9019086867197	187.07326396955682	648.981115367608	583.4958087091682	340.37151179142626	223.33529944645574	0.0	806.5262489990295	829.3800933865373	857.7291138336559	1046.6652568815762	87.58902188406161	124.65242353989166	235.12407844939636	220.27845864537284	168.04825571741182	51.43098139435638	208.18874062502678	853.7984173246101	1874.5524849849235	2127.642091765711	1071.3536170028985	1279.809323970237	277.46080204314495	2623.043224338258	1489.142786970503	1550.7808953115484	250.33297891128413	1546.6433019175415	374.8096319770784	332.5800757182736	304.1643639605851	1295.5187205701336	985.6577018331885	351.3554870217445	729.0139693889594	487.6519180707849	1707.8020137802953	1599.3249101401516	1286.0777380620434	721.6498972829733	114.04036843224995	214.999582082911	118.18120138682323	99.10320840304689	655.5586500344808	0.0	917.7394267225462	633.0615626702992	1642.6896698945145	1078.9291802365688	936.7153163977262	790.1822861189055	356.29812297172595	786.6390094635176	688.6807163604021	336.3212917186909	136.63299063811306	564.4710481187304	650.529686244131	222.30273792947835	0.0	19.820407654066788	276.67376779732757	61.07565546997267	196.78085260602546	1411.7086813977867	758.4861610388253	563.8108794030462	162.5661180481843	188.62778497624757	0.0	257.1079912265124	118.82794211832548	83.90568448126865	530.8377754776164	3096.4599038354736	250.61414774105745	202.0941775489477	64.29577466159651	324.28983108033844	772.4596445390487	806.5110088285239	967.3892811511454	705.7649166046699	538.3848568988333	823.1671599505106	109.48448771668717	195.62615800025364	544.8594541633585	618.2168719942033	36.43569346535668	960.1345655317865	36.215422127716366	203.9934647287002	1102.7985734102804	1138.8805448905246	481.15507996692776	931.8280501617479	311.9841590266656	652.3155889571084	423.45103425464106	2236.512067467383	1489.751321168685	2091.941102131162	1155.0563623689113	267.31304500435823	267.20712459957105
PWY-5862	499.3289391701792	655.6298972219699	82.3994014389585	430.42267556947525	52.41821736257813	0.0	150.88527577270995	340.4180809766713	137.8309947326338	224.34176875673387	45.95691804843471	10.27992407840935	114.03980256851743	68.3489816698122	72.56109832746411	15.759465425842535	221.54522679986394	135.31707992081394	0.0	156.84660213813052	149.47514973436623	452.2984982923864	571.8758370664106	7.642909969972302	0.0	165.39756612044727	157.3106512931554	120.05863768210664	35.8852797771274	18.966605509914206	0.0	55.96800824069682	84.95691036651573	0.0	0.0	16.609900871925944	0.0	1186.747739050271	1440.0972241338943	162.85912487178226	1086.9227336090305	221.01210951210177	237.26751916026623	142.32766887175688	621.876928588112	58.126581960728075	0.0	574.4763007724702	377.8838997866934	29.02828178432275	212.94984006142957	140.3707783661538	0.0	17.084038380025042	58.71788551641845	68.1496401988212	66.63543486309587	127.97608754087636	0.0	392.7256510095306	339.18701610888706	376.7878304710069	217.87496341072844	637.628427787173	542.1843310190461	73.37766662907964	394.4701514984172	43.75703350483447	0.0	91.51552218190345	53.08977127619321	53.410138648352515	15.41053073060768	0.0	0.0	146.66428015038187	41.44119140446019	35.23597370517667	705.3756726415265	503.3962581529324	374.8488561680924	0.0	15.312353172964103	0.0	0.0	0.0	0.0	355.1747454393357	1461.1127041753866	96.00397906347031	22.623469662118108	0.0	165.9291182895321	679.9972073542262	706.2255156169583	326.388614433619	326.8885437036852	374.2632845549841	619.1595436720929	62.14123415003574	123.82811269045023	335.57375199468083	0.0	24.322108606209266	623.4306161418439	0.0	0.0	83.4341885150165	18.429370515032918	0.0	118.32820512979725	0.0	15.775932885173983	7.915439596123558	2022.2648337029214	1377.3334425687897	1618.342119881926	76.3473787676971	88.0135885003498	98.65912895684029
PWY-5896	720.3523039399981	943.9879463843662	121.74334745695299	578.6296250376975	76.9870818518034	0.0	221.82563336225274	471.26185532011993	191.53829265965652	320.26827133697157	68.54686034121472	15.405958081318136	166.94561392075855	101.27773223632602	108.04076437290428	23.596879113733568	325.91296518568487	201.82689346728165	0.0	228.1755849952603	218.5566343154717	628.7633181863197	770.8069836513724	11.44991971543641	0.0	234.3180381697915	223.82698213302822	165.49702469566904	51.434104518943464	28.23379293352675	0.0	83.65814849822391	126.88417281708983	0.0	0.0	24.763887256399066	0.0	1367.2121593518702	1581.947697202693	230.8727635544673	1332.6191047518782	324.2837626119973	331.7023449157798	209.6314896911665	851.0766452326621	86.97655204890796	0.0	733.7269946769079	487.06816355906847	43.374928185440616	309.84220876687255	204.5020440091791	0.0	25.354912993561108	86.27656478892885	100.76502095898006	99.16851496583723	189.18513480376433	0.0	556.0700842819982	450.14501611331343	550.8722015256451	317.6173667904164	915.1240147577037	775.2647305156096	109.2905667542913	569.4681383263552	65.32761916335357	0.0	136.6225547698802	79.09731963365672	79.55036026258503	23.049130804611007	0.0	0.0	214.70964797617344	61.04751768527304	52.54540178613091	963.0219728523498	712.0768174540733	531.5419416765077	0.0	22.89528214832556	0.0	0.0	0.0	0.0	494.90447683653025	2074.1223202691162	142.55047312087981	33.88001367488625	0.0	244.2924725604962	787.9792489710095	816.2525396830691	455.02689168476525	447.53339917594354	523.9473464244404	822.353662504729	89.59708898630211	175.27943573609488	433.790430042842	0.0	36.434470860191716	802.6760667274555	0.0	0.0	122.80549266162265	27.523048734258314	0.0	175.04115308577312	0.0	23.603227416958955	11.854007197086132	2254.79277122875	1506.2002762082275	1896.9913878546495	112.66856512218445	126.95688206388101	142.15649561392814
PWY-5897	1152.4897083747514	1659.608901111343	973.869219280098	742.8326678903696	362.56366681904194	259.0567234130082	1620.3693034298497	710.7360652783117	249.8101995863124	431.35500964176714	1379.7443098243139	2003.6290245116265	346.6953677626651	240.47021608346796	818.9033819662855	736.5248060734552	438.57912157182756	291.4854067581069	0.0	958.0122343713531	995.9465888559309	1028.4049833697154	1215.963075257274	113.86916695712867	161.4533119871406	295.13338864506954	277.4072712996461	204.86108872264558	64.78977833645219	259.6156665670276	986.7720736664231	2284.738111071556	2608.48137471242	1239.7445302567123	1508.7228565357789	341.64265386853765	3111.7522018263744	1582.2737417597023	1632.3631872092878	310.95903959633307	1696.3778960685354	479.66309180259884	410.4497674866355	388.8642941325596	1514.8555999067923	1260.6858595100505	456.21915429558294	840.4505415837698	565.3703625634406	1958.2068473145544	1827.3328443873247	1436.7609515274532	852.1051898933682	143.32493516643257	269.4331498696427	152.80526294821934	129.15818578664727	824.0442003721371	0.0	1104.7300507565044	718.3224692093472	2011.9223397410115	1297.7563791411574	1180.406947250115	992.607701623771	457.78320849621036	984.3610741215167	863.8844940030576	429.2254954604047	178.5249932682416	707.3641248671154	807.9160005834359	284.0310973706545	0.0	25.925631913482945	352.855268591216	78.83006896546406	252.90344015516524	1663.3514457786	942.0838121703136	701.8992109500608	207.42540637376612	241.65448795753161	0.0	327.92009933846407	152.04140304416381	108.2519654572997	649.6588363353811	3780.309511319744	323.5556363971996	262.870555643331	83.38788757257451	416.1688335652396	835.9203669825501	871.7752699935354	1111.9880307164742	819.7960856156291	663.8613849980277	974.942629632734	137.57019519989967	242.27054294144287	612.2492949212082	719.6129036950166	47.76079678948076	1078.8034628521448	40.02344653008005	262.4208270680842	1245.4405248096482	1272.8534584660358	595.1494505937558	1144.024941124351	387.0535626181501	799.9472536463566	523.9366032781631	2370.010143258225	1562.798813857554	2252.7784621277883	1307.5492157309225	327.48043659492413	329.9328062362257
PWY-5898	1152.4897083747514	1659.608901111343	973.869219280098	742.8326678903696	362.56366681904194	259.0567234130082	1620.3693034298497	710.7360652783117	249.8101995863124	431.35500964176714	1379.7443098243139	2003.6290245116265	346.6953677626651	240.47021608346796	818.9033819662855	736.5248060734552	438.57912157182756	291.4854067581069	0.0	958.0122343713531	995.9465888559309	1028.4049833697154	1215.963075257274	113.86916695712867	161.4533119871406	295.13338864506954	277.4072712996461	204.86108872264558	64.78977833645219	259.6156665670276	986.7720736664231	2284.738111071556	2608.48137471242	1239.7445302567123	1508.7228565357789	341.64265386853765	3111.7522018263744	1582.2737417597023	1632.3631872092878	310.95903959633307	1696.3778960685354	479.66309180259884	410.4497674866355	388.8642941325596	1514.8555999067923	1260.6858595100505	456.21915429558294	840.4505415837698	565.3703625634406	1958.2068473145544	1827.3328443873247	1436.7609515274532	852.1051898933682	143.32493516643257	269.4331498696427	152.80526294821934	129.15818578664727	824.0442003721371	0.0	1104.7300507565044	718.3224692093472	2011.9223397410115	1297.7563791411574	1180.406947250115	992.607701623771	457.78320849621036	984.3610741215167	863.8844940030576	429.2254954604047	178.5249932682416	707.3641248671154	807.9160005834359	284.0310973706545	0.0	25.925631913482945	352.855268591216	78.83006896546406	252.90344015516524	1663.3514457786	942.0838121703136	701.8992109500608	207.42540637376612	241.65448795753161	0.0	327.92009933846407	152.04140304416381	108.2519654572997	649.6588363353811	3780.309511319744	323.5556363971996	262.870555643331	83.38788757257451	416.1688335652396	835.9203669825501	871.7752699935354	1111.9880307164742	819.7960856156291	663.8613849980277	974.942629632734	137.57019519989967	242.27054294144287	612.2492949212082	719.6129036950166	47.76079678948076	1078.8034628521448	40.02344653008005	262.4208270680842	1245.4405248096482	1272.8534584660358	595.1494505937558	1144.024941124351	387.0535626181501	799.9472536463566	523.9366032781631	2370.010143258225	1562.798813857554	2252.7784621277883	1307.5492157309225	327.48043659492413	329.9328062362257
PWY-5899	1152.4897083747514	1659.608901111343	973.869219280098	742.8326678903696	362.56366681904194	259.0567234130082	1620.3693034298497	710.7360652783117	249.8101995863124	431.35500964176714	1379.7443098243139	2003.6290245116265	346.6953677626651	240.47021608346796	818.9033819662855	736.5248060734552	438.57912157182756	291.4854067581069	0.0	958.0122343713531	995.9465888559309	1028.4049833697154	1215.963075257274	113.86916695712867	161.4533119871406	295.13338864506954	277.4072712996461	204.86108872264558	64.78977833645219	259.6156665670276	986.7720736664231	2284.738111071556	2608.48137471242	1239.7445302567123	1508.7228565357789	341.64265386853765	3111.7522018263744	1582.2737417597023	1632.3631872092878	310.95903959633307	1696.3778960685354	479.66309180259884	410.4497674866355	388.8642941325596	1514.8555999067923	1260.6858595100505	456.21915429558294	840.4505415837698	565.3703625634406	1958.2068473145544	1827.3328443873247	1436.7609515274532	852.1051898933682	143.32493516643257	269.4331498696427	152.80526294821934	129.15818578664727	824.0442003721371	0.0	1104.7300507565044	718.3224692093472	2011.9223397410115	1297.7563791411574	1180.406947250115	992.607701623771	457.78320849621036	984.3610741215167	863.8844940030576	429.2254954604047	178.5249932682416	707.3641248671154	807.9160005834359	284.0310973706545	0.0	25.925631913482945	352.855268591216	78.83006896546406	252.90344015516524	1663.3514457786	942.0838121703136	701.8992109500608	207.42540637376612	241.65448795753161	0.0	327.92009933846407	152.04140304416381	108.2519654572997	649.6588363353811	3780.309511319744	323.5556363971996	262.870555643331	83.38788757257451	416.1688335652396	835.9203669825501	871.7752699935354	1111.9880307164742	819.7960856156291	663.8613849980277	974.942629632734	137.57019519989967	242.27054294144287	612.2492949212082	719.6129036950166	47.76079678948076	1078.8034628521448	40.02344653008005	262.4208270680842	1245.4405248096482	1272.8534584660358	595.1494505937558	1144.024941124351	387.0535626181501	799.9472536463566	523.9366032781631	2370.010143258225	1562.798813857554	2252.7784621277883	1307.5492157309225	327.48043659492413	329.9328062362257
PWY-5910	0.0	0.0	0.0	0.0	14.90626911191986	0.0	0.0	0.0	11.842993347540725	3.0112793808982343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.936560400927604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.507707190132948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6699843446158016	0.0	0.0	0.0	8.805784532014085	6.777522539148012	0.0	0.0	0.0	7.615260896906472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5913	0.0	0.0	0.0	133.02900728563594	80.69951062712397	0.0	0.0	108.92332194406471	0.0	0.0	5.354031343562797	12.481474140064925	61.738949338013875	34.984260543544785	0.0	0.0	60.877746176275316	91.2203601580544	0.0	23.468984064008513	0.0	151.5283527876517	89.46893829088542	0.0	0.0	251.03481467019066	264.7333526241916	69.08672222618256	27.357249092270564	0.0	0.0	12.202466476687409	18.08960310961731	0.0	0.0	30.274590975651396	213.24462711803395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.929769709270317	239.19534625110546	86.53302239389045	0.0	0.0	0.0	31.917371269860066	51.81039940932495	7.892251978102595	0.0	0.0	32.5129741756159	43.45471468539689	0.0	0.0	65.06656257089475	38.82052010327916	0.0	0.0	66.3568245589727	58.22652881692336	23.992254947981035	105.5645642691828	44.1003055059397	0.0	16.544070745866556	28.32029800484941	24.348713307196792	0.0	0.0	43.98028299459576	271.0007105710387	85.07740523075903	100.40230713791159	109.02370656070816	0.0	65.80239958601008	0.0	0.0	0.0	41.24038034587042	0.0	0.0	0.0	93.22357343351838	42.36086234757934	0.0	0.0	28.278240802191842	0.0	0.0	78.56009782199246	0.0	65.44296733263057	49.2941199871599	25.119959523673273	5.434068652268903	51.32862195086093	0.0	6.853970161420924	0.0	10.62378463782207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.558847010788023	30.2572344878449	68.85034277428457
PWY-5918	68.05386096406275	53.92034375510182	0.0	338.1788366189488	290.61918969533536	52.899607112120975	231.6272889659046	292.08393794414644	101.18834299093828	164.1330159689397	42.77634115516692	105.0403982913086	214.22615951923248	166.10631656002812	37.9728976061247	30.71279890489203	150.54108225844504	139.73639108620173	67.87772361977716	301.5145348408952	300.12848047765846	409.35626613007406	380.17579292635037	24.161048346039347	0.0	289.24754652322855	419.32518460490184	106.23377288805327	57.54740097122547	137.33184441332992	59.74455575324193	141.43204030923067	127.24073610949826	33.57991566058331	0.0	75.2840917076914	1000.7387248469414	45.51469817593877	8.294010815814582	17.068045663330125	113.23595164245947	198.9231106226429	30.775985328951045	144.7031030111623	182.8597966555814	768.0796826811461	685.3436210521762	0.0	21.770006212450742	305.20128452944573	388.1649798823473	524.2938810537228	40.207698492246585	0.0	0.0	295.381716585158	238.50579545766496	23.523268854956857	0.0	281.1481673345188	264.6301090131361	58.41193323456512	91.29589270657405	213.2599360707631	203.7086309548895	209.70694108170312	249.5538122775231	500.5239608215388	466.38454397213025	116.56287783141961	66.47028563765019	96.59932513443651	237.91705510515052	50.20434345690539	211.86924224447756	354.8263779610282	110.3864964170067	237.19855121777812	251.64011836163513	14.508076265510867	104.84193865472413	102.84944952504114	119.66398668464802	0.0	109.86528572899871	31.513737458414695	30.213134191783695	89.51717797297964	523.002793551049	87.43989283052943	107.13835522919456	411.08277029014334	465.7430074486191	60.25881747631996	86.52357170138123	122.32524097269288	10.453435346080902	97.81129217606417	95.27145492927072	144.68496285758533	156.82219947270494	218.7617029343391	87.68893793653794	21.479061616469117	157.90134470024046	17.51881709086799	396.4792440467604	297.7337701756175	159.58450480478797	398.08433678960813	528.9716929540471	0.0	129.59807085985943	42.08461402438361	112.23655836900869	64.16247399594555	12.209920974000362	320.28427530365184	51.56155074339496	181.94550965715078
PWY-5920	9.303166422889928	22.88905920113566	0.0	0.0	65.44380213572288	0.0	0.0	15.349004382609342	0.0	0.0	11.788686254089406	18.74120841329164	111.98292183525831	36.375855262736096	0.0	12.997480890839824	72.28699406035231	32.2544591001327	23.97585388559429	98.84237299603042	86.84364644133271	112.78321435646842	0.0	0.0	0.0	43.18080011114909	43.50130158540742	51.315109784381015	8.433188166328751	0.0	16.143871053493093	25.336644986537404	35.88378030842974	0.0	0.0	8.188355533970414	0.0	0.0	0.0	0.0	48.00510361048837	84.03274605647596	0.0	67.69566452243821	13.045057815247892	209.31645662655845	290.39842345121394	0.0	11.83665353107994	131.5360729280393	130.07579757552327	237.29154959100515	0.0	0.0	0.0	0.0	32.85108008100563	0.0	0.0	139.4598556413169	40.15735073863986	0.0	18.440613115863528	116.06136849067936	104.58351655334832	0.0	13.373410698904399	200.52774623248087	190.22106286144972	51.239635655764346	0.0	35.06093770218185	0.0	28.092607795418342	40.66213209032816	216.5510508235159	66.8083127270135	11.537111818055589	50.769746364753296	0.0	0.0	0.0	0.0	0.0	46.745811566158935	0.0	0.0	0.0	23.827336042819567	38.7380334607633	20.373126581593855	154.85308872794855	255.51568533578998	0.0	0.0	8.692123651066458	0.0	43.54127461718737	44.09371868748179	0.0	3.919568098463035	68.71313357206272	0.0	12.002551158122442	43.81427901345606	10.220911664947367	149.0642395308803	71.5687901845713	0.0	0.0	81.9382173227855	0.0	0.0	0.0	61.78516811327957	32.391511836132764	0.0	101.17719239102887	27.307937706730463	14.228262781747508
PWY-5973	12942.833754418329	17193.563054251244	17009.165646081747	12422.738524135148	12930.84495677863	11313.023455149676	17785.665984702257	9996.041820187644	10324.750637647452	17967.12155357651	9336.165715298277	13944.676788263643	14555.03828456336	14102.386704230013	12896.85164445993	11519.675972506742	16949.325858007378	26332.733806507847	7231.618162700634	18791.886044541694	20282.83535349899	17110.871906350498	14910.887528625704	15775.238823683621	13953.54264386155	8711.30252754658	10351.414703139892	4982.074537771509	3265.549425907275	7896.9683659730945	14942.954512487118	13039.174122548855	16196.544776825694	10472.423180710783	14212.925593311	2279.2915289076795	11340.677549597318	6046.232938195117	5703.199434131359	13604.40644256189	7784.636207274948	21589.364772555196	14790.979568336295	17249.933351350097	16289.227956700615	25615.777099007562	20474.71588812187	3572.8183572386315	2591.862183661361	16271.612280141886	17991.54150761064	5782.569455780038	6505.123393160176	3427.900039664732	5437.682824673237	12794.719097386178	18567.21938518715	10822.644743612907	1992.406456336765	22663.266514324667	11139.606048728181	25257.292456742758	14395.77877752403	19133.099333745835	14598.396682684966	17000.000097846525	18269.9590579219	16582.67775837998	13551.505005006344	14256.840558310314	13322.654413049058	12583.850832311193	15132.867879510095	3504.3090770635495	7703.219722620661	12601.94739787986	6202.824066727126	13399.80803097035	16318.149737529993	14830.973654710244	13797.933840578113	11106.431896716542	14957.536312335049	5131.897245674303	4691.949109329146	12528.8445019454	10160.667351183385	9198.857973446471	49961.02273773329	11960.662656321529	18252.66279448163	8925.146409596684	18169.13063944565	7757.500172432889	8203.63469800294	13743.488202023502	11863.223560107423	10758.832576228548	10787.505248061558	11025.311044551969	18730.54368426581	11083.093904211413	11880.063067769752	13114.166963814903	15717.292573873972	164.16189470802627	15468.202056360555	14442.729473522111	12986.219355061148	9595.75035154269	11531.985542500379	4171.254905950532	8556.412147121655	9849.46205864891	17191.92680558174	11915.78939631657	15994.739685091228	13739.422167510575	11975.989791050599	10752.316603792224
PWY-5989	2837.8908018851025	4020.3978628626114	5952.648458360224	6586.983557350114	5971.044087749001	4244.274987842768	6069.598277530697	6903.32336875808	1685.5264954513711	4296.835996809475	1992.0992226638605	3791.3913729022283	7672.275342690412	8486.507492819417	7340.246815579992	6342.276589922319	632.5325982808043	843.6241084857546	3148.543167333876	3121.267097783537	4362.622971825262	5931.1235605722795	5228.820255609565	7542.6064974118135	7016.838452695598	5269.010552944823	5936.039645512457	2526.257563213052	1665.9020575173581	2676.363265951892	7594.074647397055	983.9462750461096	1078.0783321726462	6215.564219058871	8485.479239377606	1120.7959711712854	1032.5616835509584	1824.5283541699496	1923.4463542066167	2401.4636192375838	2317.369087499824	4681.127988950055	2726.704028024611	3876.3765354638	8193.324329174617	3523.784710744749	2350.5523127745537	1759.08414767285	1389.736684008301	6821.06550147821	6194.308618750853	3835.515298789519	3976.6816964802447	1469.0413501247867	2381.8269765379746	7077.617376366306	11706.293112195828	4356.957868703676	737.0268857881574	5333.709674787837	2236.277826113128	16350.057463911475	8668.008000643356	3500.9642959601433	2978.11042191862	1548.547763206089	2829.600267378428	5298.43554490145	3976.73290428683	1209.9184883839973	7658.4680646683355	7407.797824352763	3830.8830233082276	1939.3667614996489	6293.2511503555725	7076.987000152167	3173.042921445799	11237.3952334496	8014.034096827639	5465.737221646869	4118.328898620297	3950.789576916928	5380.675971771277	1580.2074467625057	1337.1225139946362	5147.408065845432	5455.224174530052	3445.079191277904	18185.985676547494	3254.0200713636236	4260.3155733336025	2161.5565479687607	5419.160083854223	1254.890109271685	1344.9713785136737	5492.527582984966	4574.67588859916	1658.3157170233114	2058.075663455962	2917.936013721925	4180.799428529103	1095.3082831435104	5893.212253989011	779.9936697738098	3918.8266988017394	81.84133737734271	4697.333063427672	3851.3547158097817	3666.521442784384	2075.586954533014	1975.2213201944733	801.9598204638907	3273.169762972419	6217.216658857047	8258.72253734115	4199.159442184267	6511.014296778215	5797.46243130654	4767.813027218445	4836.000502763944
PWY-6060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.074074074074074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.744425385934825	35.28767123287672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.538461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.218749999999998	21.18105126541207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.81159420289855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.29032258064516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6071	0.0	0.0	0.0	0.0	35.20382169846903	0.0	0.0	0.0	0.0	0.0	4.063028690249319	2.920456498453302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.954672643695718	19.1127744978122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.635475499559864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6084	0.0	0.0	0.0	0.0	28.863469075138763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.808219178082194	76.32895864934379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.8235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.205682154483572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6087	0.0	0.0	0.0	0.0	26.60261464273272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6089	0.0	0.0	0.0	0.0	26.60261464273272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
