pathway	SRR8488421	SRR8488422	SRR8488423	SRR8488424	SRR8488426	SRR8488427	SRR8488428	SRR8488429	SRR8488430	SRR8488431	SRR8488432	SRR8488433	SRR8488434	SRR8488435	SRR8488436	SRR8488437	SRR8488438	SRR8488439	SRR8488440	SRR8488441	SRR8488442	SRR8488443	SRR8488444	SRR8488445	SRR8488446	SRR8488447	SRR8488448	SRR8488449	SRR8488450	SRR8488451	SRR8488452	SRR8488453	SRR8488454	SRR8488455	SRR8488456	SRR8488457	SRR8488458	SRR8488459	SRR8488460	SRR8488461	SRR8488462	SRR8488463	SRR8488464	SRR8488465	SRR8488466	SRR8488467	SRR8488468	SRR8488469	SRR8488470	SRR8488471	SRR8488472
PWY-6383	139.3857286153148	209.9623447182093	433.46196659833015	423.4949409532042	396.5523299464042	65.99623732473765	265.02261308716015	114.95194429034339	285.02020923819106	96.45730168975022	332.54176788816807	69.9684865235597	138.81773270074234	151.92235668573775	38.839622545713745	297.8327106564351	302.2204628149909	546.6347263936369	468.6009761987049	222.15014283343578	406.2365820591422	272.7321335808115	295.5917886234587	180.42782676460826	42.4307520886981	297.0930395834101	239.65602141375095	146.03284507058774	17.780619398287723	555.7927092055635	179.71180465603487	423.6034977393877	282.72942289312346	398.96805858560805	267.41371214832594	182.65247303043176	267.22457297400393	241.12846735851616	813.3547758523947	383.76363160044525	269.47599933208375	261.84245995789	118.11723715837162	67.02961143460058	359.1550550239678	179.4839188772031	192.24447027536723	118.70081891928638	147.26062958845242	266.50031051528083	201.30129155735182
PWY-6385	12659.740875971316	11712.725449418645	16186.455817698667	14621.74804812644	14654.614474253305	12273.942360822224	12794.02240285224	15879.054994138769	16686.990339083743	10032.858482616275	14523.53877541352	9398.288722027744	15773.164222757461	14967.531079606326	14869.226293470781	10741.310743876136	15800.888858973763	19247.251303414363	16590.590667718247	15044.222764510598	15323.999960667816	10404.509806081602	15508.020555486835	16231.524833996084	10535.423061724628	12864.235177978577	14949.563735984515	18198.794979420945	11502.429615072375	25825.967994164163	15478.110555846246	23536.43839664473	14547.246267064114	8896.923667349187	14418.466760547684	17116.32876111103	13571.009277751426	13571.054751428159	14184.271447573055	16467.468803284795	16794.77748395428	14626.405222732988	14445.294984106906	12800.031939773513	14410.148444142536	12805.034199938647	14825.771872387722	11350.823681851301	14512.972507698796	13002.245798173431	23044.852038864967
PWY-6386	12295.518002845667	11293.617030125628	15594.177746432853	14169.872396452842	14174.169359116771	11799.919039239685	12354.280854783829	15675.50262017436	16137.605414355161	9613.375923228472	14048.23247214456	8858.900746607638	15152.674720943913	14424.983804397209	13979.446469217526	10269.63492401001	15093.899092043863	18465.429370183712	16126.297409963718	14923.42213648688	14900.17164283876	10092.09416371438	14963.29317069887	15931.131675280538	10057.219865649531	12597.069470360364	14459.355558388474	17303.035092363873	9749.531070448393	25170.48917663498	14915.994415381914	23065.938482398	14058.58217232663	8476.352199863644	13864.741429713626	16627.840411679626	13134.63628326928	13167.19036655951	13283.000124686412	15997.347966384776	15559.959489371036	14254.15699894309	13972.97906745424	12236.441085533632	13968.21277102813	12410.07964295334	14855.142320955434	10967.833224695782	14112.200268413724	12620.615937778442	22866.101725422577
PWY-6387	12610.96424329291	11752.973102917847	16071.225503215246	14628.3376414344	14688.685176349543	12195.40436677949	12746.202815284118	15683.609335624236	16452.797612553	9878.671427654634	14457.249018717539	9264.6629768445	15767.773534674741	14865.554338056221	14754.121047393417	10604.262237833836	15595.693408563526	19184.42597081925	16713.460775171567	14962.722973738271	15385.378368304393	10287.228978042382	15425.818436045536	16153.98115603199	10333.84385639082	12833.93130123014	14953.00756848711	17904.349909740497	11336.352700385778	25902.40049989733	15346.971030545457	23682.691230855704	14370.657799750874	8808.102609808355	14414.067469861471	17292.15086495842	13756.998673050908	13638.22699547166	13823.847376565893	16321.952097904334	16634.188557722824	14541.731813841574	14494.715088314317	12607.403055880975	14430.231960995301	12803.858140061744	14855.062120753848	11186.296629701992	14435.178750477118	13042.635807377683	22554.698404423292
PWY-6396	124.83165829769735	77.10384304130346	207.2225943069745	326.28269681073124	636.0314889865182	22.070585126281404	80.3824379780595	82.97201901151557	103.3445545863117	79.61930993728703	188.7026940326855	353.4270175953823	145.98285912908506	275.2642093630734	238.3211997928532	219.2991794189399	122.58468117473497	998.7085537606649	123.96131417827107	108.91247020917791	44.97602298173249	347.4605157037584	595.0622983099054	44.33331628398492	96.13977888888392	533.9642909990891	54.019981312297205	970.6730008043886	16.72061061381074	270.0082936274624	122.44193524064092	409.21397492647935	319.9894237843543	33.947776543392564	178.04300062709171	278.52822750888856	103.19173419796803	29.701417129348762	1687.8928860761503	252.68819952111448	210.04139860994934	162.44416409231889	76.4819222827525	78.46769324279302	143.89155000997224	34.79027693609718	32.320466685354205	289.97411611104474	27.533727844612876	0.0	305.240992625196
PWY-6435	92.65993265993266	17.887464276910308	86.3857340900219	41.60865500709297	74.93518945010084	153.66001487060163	28.45070153635264	100.52027051047133	80.95806076172893	128.57483327564262	155.63165606097542	565.383631580561	64.41149025891879	303.14255360023367	81.54954382249423	144.95308346587387	93.79554889736617	924.8158835531688	58.58249505905528	149.88180046781426	66.8787905365078	697.3565021017479	170.19466463075034	27.94208154255473	41.23293498684704	376.9903959293099	6.762808448865144	760.6769307789476	16.12707789666092	150.8029591779107	81.98498439726825	270.5256729928127	342.3886976293843	18.136388930719214	120.54654189879143	56.26428848761428	90.17296604740552	6.892486298594674	1696.199869693309	77.7358627848681	128.1153627594301	19.643276216586703	48.39963303441383	30.01208490459268	86.1811745680324	17.74122993606758	14.979423868312754	14.909293962870926	53.656779155340445	4.366825527672418	563.4978309977001
PWY-6467	1533.9000000000003	864.99	1627.2699999999998	1430.3599999999997	1563.5400000000002	2176.6600000000003	1800.3700000000001	5383.97	1316.48	1361.8199999999997	2405.5399999999995	1856.33	1306.6099999999997	2097.87	2206.65	1719.7600000000002	1907.2099999999998	1341.97	835.9	4137.91	1168.16	2850.54	2031.26	4286.799999999999	1652.2399999999998	440.96999999999997	964.24	4576.7699999999995	1472.73	894.5099999999999	1168.6699999999998	3678.99	4359.360000000001	640.44	1749.04	1646.9	658.66	1059.29	5725.54	1318.4	1588.2499999999998	997.6599999999999	1111.14	3628.8	846.8599999999999	1230.01	676.4300000000001	2367.38	2653.22	1261.9299999999996	15053.78
PWY-6470	7525.340101849755	7080.141371679281	10181.865759056795	9364.289365651499	8469.574649564438	6912.836028203442	6521.433446406072	7197.606547599008	9075.843996727637	5889.056878042347	10004.04806807945	4792.5772823527	8558.311827300457	9619.594292806558	8089.456826854247	5654.185476169444	8963.392249996296	14367.267877616112	8894.806422593017	8158.635978982422	9339.828311985202	5660.992747707816	9888.848090098532	8148.036222786095	6676.400060377778	5534.31675300915	8116.964625149523	10776.07221389861	3955.7622034176798	15347.41063465114	9826.158103368969	12595.711694222575	11011.440046004713	5657.522135578795	10572.617129630791	8864.35410787084	6492.397899168014	10285.02037161142	7236.772357235264	11175.323696898497	9728.722284084617	11151.560212241548	8370.119882480632	4985.962113833331	10899.376913238113	7936.237602009216	13305.924741476714	6850.70942781055	9089.612227800359	7603.499802515138	6925.912401631746
PWY-6471	838.2126068597662	3689.5122081768677	4906.550579703311	3197.8549766161022	6174.006153607653	1431.3044498313996	1687.7722758889224	1526.1162754554466	1254.0000228242682	312.54195602028926	817.4847290128614	256.09631316100223	2358.7749664998328	1049.798328593255	5007.388835478905	653.147620062614	2063.527614262855	2326.53808320712	4855.452841108073	732.470740447963	1774.7665200837262	560.8330612264357	1458.344296091403	250.43113536984683	383.89856503045485	72.05358653535058	1212.3481755167559	949.137410744542	263.84087396987553	2685.697961617626	1845.7273829224969	1438.4460830844894	766.8510801242888	2168.8636334738767	1773.5136208697677	1618.6431010739875	1490.624746125517	1580.6560283929518	0.0	2106.1802674562587	1348.6937832204605	3114.7541146596086	4273.51525780438	1695.1874179254867	1639.7444880496676	1610.737492751964	294.38211940251665	1482.3174846449463	1996.4398717291924	1365.6825324611323	1243.8440778604283
PWY-6478	1399.166687146787	702.2212932052944	1447.7508356134733	956.3647757553578	1346.4771536888757	1333.5685199419559	1315.8202533071244	1935.648496757321	1141.8288614942117	1382.7636863614255	2398.1889764193725	2233.495684066978	1245.4041560570047	1813.5964235962595	1779.2708299632968	2564.769939901536	2314.2364008387285	2686.58943638892	1520.9829349616116	1339.464017877731	1021.7329506136631	1876.948607287668	2881.868675500567	1920.4159888488798	1109.740224994745	1662.4783696375996	1316.0648317907967	2146.4938552018475	5224.690543781083	1567.3365027790387	4492.646047923183	3324.717131776641	1666.1756716118175	575.5096025942801	1254.0230811671483	2002.8240233061458	949.0701960745627	923.2916062703814	2672.712266447602	1962.6696557191474	3812.871865060394	693.9583932838112	1222.617455306262	1078.2079027504922	320.8816104493216	1349.2829090429443	702.5215384767738	1271.2186178919235	1011.0791146352595	841.1366190749994	1137.2880004707567
PWY-6486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.12201068996531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.81317015137624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.98565502052216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.58425258757235
PWY-6501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224.76875196960958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	767.3532444922309	0.0	1.3248247054417652	0.0	0.0	69.73611869200616	0.0	8.900975533356254	0.0	0.0	0.0	66.85554338506977	0.0	0.0	0.0	0.0	0.0	63.418598358712025	0.0	0.0	0.0	0.0	0.0	51.111563301645916
PWY-6527	11110.910601229614	9585.926778614394	13942.151257481559	13330.547422577634	11984.605627717696	10679.622250501789	10681.677953622824	9985.117345314558	15086.728902901546	9618.64390295386	12557.419109366127	8168.557270539174	14947.769291609779	13348.316457349658	11454.409077729291	9434.259208526997	14146.524301746667	16747.236442982663	14272.737324864964	10105.584369067976	14788.612753963476	7689.832966439033	14538.307426543064	11083.18676901423	9415.396376138946	13356.401168667118	13990.69526348169	14705.61079078123	9932.227810865386	25898.499624035805	14425.687972463807	17778.66584608762	10865.274949782037	8688.166811283894	13250.13857198062	16863.826812005667	13854.335374107459	12955.940104707612	10640.718497552009	15575.561195385999	15767.877290390188	13095.766024461544	12415.488581534524	8973.629085067832	12783.831636017332	11803.284142475775	13726.170468600769	10340.9856096572	10537.664794865772	12691.719357879292	5566.38690145185
PWY-6531	347.5523437872156	262.63968591476794	300.1093726696357	230.34900068793718	528.9758543584644	397.50149324864583	245.21665062934812	568.2939704525496	258.99411323843105	127.15431193117945	281.18869556228395	124.81036544439439	238.14796844269327	452.5320982636248	550.4100787711764	53.95188048467164	188.92401804466337	293.78316672849894	402.1735727684978	415.5813414965075	330.57456917279234	86.47997234478873	462.2403280599426	62.5739251672876	510.1389071219467	44.887017354633976	95.943028148324	775.4408844752357	584.258778754042	453.68800242569955	134.71871657474296	617.4335500738538	812.1741502084445	113.97974030327016	226.570741187989	599.0150353910149	119.86279962000172	409.75281446564264	226.66900955072296	201.96447189093362	159.1233709975948	110.42484909673787	155.7016327919007	1965.053008607645	251.10575848974352	158.87905322339915	0.0	587.375551578722	1127.1826203960193	353.1243352608482	100.96303442067178
PWY-6562	242.21536059691363	210.61915357433486	101.37330323440965	55.276773845939545	141.3363723067084	218.43699003012057	212.8165990695343	330.584810428048	260.30504628083986	319.62360533770203	506.56388676615506	293.19646149162804	294.6004703255753	751.592042393367	263.3530308576422	191.92817334078703	394.5888001386102	1267.753529828146	196.08784754130247	169.34981463493514	283.2056336375327	791.3451388879106	117.4825125463572	329.11794664549296	210.21264354859454	523.9914478680207	319.30905090026073	924.16430721233	62.78702516667548	321.13371053392234	138.4332099146871	506.8880887540078	400.1004239247967	71.68433040478273	196.9369646844528	108.30636364413968	232.5083933405608	359.76808588073203	1970.1900824384618	281.0544924077971	582.3200942942968	232.98596336391117	286.9974929249341	82.77074669867666	270.65177252173623	131.60066288899432	37.24624817042236	133.5785840797121	94.2089443526066	109.9009450292725	448.3010018342629
PWY-6565	0.0	0.0	0.0	0.0	0.0	99.14798294291279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	511.2187870707791	0.0	0.0	396.3839130572846	0.0	128.5678883749509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.67948199091896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.33596219907206	693.6657450059372	0.0	0.0	0.0	0.0	0.0	54.09582143911809	131.95952411657345	0.0	133.92790576312217	0.0	0.0	459.0494760379412
PWY-6588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.997313008493062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.396712359557504	0.0
PWY-6595	2913.492088172491	2408.2986713198397	4196.103992268721	3608.1709723226804	3411.1344471780017	2813.9167425589235	3050.176307320239	2311.714133848118	2815.2205380276	2186.229113731867	3263.0961362988155	3564.180504662054	2998.451778732595	3397.529394120716	3600.395826529668	4063.2808886645857	3320.976015147707	5075.897222966428	3845.865717264938	2739.3829461126256	2872.9208135028716	3124.8202689942264	3766.1491568578354	2476.0322037166293	1875.2781662799937	3703.9777643428515	3469.118779160702	3421.318173752797	6412.549830859269	7019.13291363417	4134.509315147767	6539.978247261305	2913.5856222963916	2757.972858342229	2687.2515484061946	2834.2819548154257	1839.4043745816987	2433.1214437829326	3802.2739420109724	2855.732331227771	5583.938635812432	2042.0211352328813	3025.7493797876664	3335.0017248961317	3268.161990025081	3038.7793116671987	1097.1617189971682	2027.44548528464	3905.3155520404293	3759.8771101130546	2068.8326122152976
PWY-6606	4679.356184865651	3763.9285061134146	6513.079700010747	4861.678237816426	6139.996751973157	5393.56283245706	4976.170222811175	4111.066670253562	5845.41281195373	3680.891960685176	6045.547058431609	5499.073450666561	4440.3220742235035	6568.071463424445	6430.679482996716	5623.076834113427	5416.757621561864	9281.497740165343	5689.17455960254	3925.605829997786	3860.152225319989	3801.201160015537	6518.625175215095	4038.0266885401406	4317.477168979651	4895.536666608824	5514.523849941353	9222.992366576384	7971.319642449633	12301.380083899408	5137.10597059436	9792.234278086291	6131.3791492965365	3289.8692313109295	6528.637904213878	4640.1613477319415	2895.0888667198483	4687.981779140441	9569.811725800142	5139.937406481653	7516.138475659969	4818.1816893395135	5506.865059071586	6535.972938218751	5923.115662265638	4337.615681210352	3700.9577412863446	3762.6593474309693	6535.618993342236	4726.7204055039665	3201.267408114523
PWY-6607	3131.652816758323	2675.794985251369	4474.759507550616	4037.634448645985	3689.8843336468512	2962.375554363647	3302.853261043058	2475.3690765326915	2994.985388004789	2294.745120117942	3398.0279411399824	3783.4120626580147	3299.686164899573	3621.221728911446	3839.717270240043	4338.757904045091	3634.436359493661	5252.651689509611	4350.911040794518	3024.4132767302162	3153.1954868075086	3378.3728629903917	4076.6875341682617	2688.4360685133533	1940.9314859693616	4158.402631510169	3751.008152298662	3547.5964320460203	6905.30902715348	7519.82101249688	5137.10597059436	7157.660351217582	3087.5186337877867	3061.7021646796543	2734.827791461163	3085.401830394646	2037.9803301929007	2542.4962103379376	3912.8466109199485	3066.617169904406	6058.525817277302	2147.545027498288	3249.18624564613	3506.8351129394587	3442.6106012529262	3355.7942712748795	1142.3826902405767	2130.928226689162	4169.321367399411	4157.839439168239	2325.7017681527814
PWY-6608	4679.356184865651	3763.9285061134146	6513.079700010747	4861.678237816426	6139.996751973157	5393.56283245706	4976.170222811175	4111.066670253562	5845.41281195373	3680.891960685176	6045.547058431609	5499.073450666561	4440.3220742235035	6568.071463424445	6430.679482996716	5623.076834113427	5416.757621561864	9281.497740165343	5689.17455960254	3925.605829997786	3860.152225319989	3801.201160015537	6518.625175215095	4038.0266885401406	4317.477168979651	4895.536666608824	5514.523849941353	9222.992366576384	7971.319642449633	12301.380083899408	4384.448350080103	9792.234278086291	6131.3791492965365	3289.8692313109295	6528.637904213878	4640.1613477319415	2895.0888667198483	4687.981779140441	9569.811725800142	5139.937406481653	7516.138475659969	4818.1816893395135	5506.865059071586	6535.972938218751	5923.115662265638	4337.615681210352	3700.9577412863446	3762.6593474309693	6535.618993342236	4726.7204055039665	3201.267408114523
PWY-6609	11542.096945607887	10896.8427146462	15009.19025129533	13635.81009350658	13655.064265924333	11209.80863061324	11402.513241690465	11323.162063831513	15513.049339455169	9512.255081754214	13599.455185965058	9149.109333761564	14565.027610759953	14086.514850971924	13425.165684520709	10049.65397347329	14706.281060108082	19226.152344258127	16329.444766775825	11325.207509227444	14247.538204702163	8485.23816782732	14775.213628547754	12390.094842017854	9995.32982047104	13960.96544130324	13989.99754639482	16488.15510105397	11437.767232040625	23750.213676360578	15070.28156311095	20727.8194565621	12778.207791700677	8419.982660265026	14670.82343363617	15997.803114238046	12615.775816056273	13050.89366214359	12332.495272685275	15642.699666133072	16354.561611516707	14134.926692045312	13507.164293628624	11283.607303464538	14297.444877728893	12276.058278362447	14769.700839384486	10903.612647151727	12685.225328084094	12015.371345459196	7970.742704689501
PWY-6612	6453.095341762133	5024.658435087567	8370.714504803376	8361.938992991536	6959.150553769205	7185.214468146779	5731.581994227816	8838.164612483206	7772.81941172579	5158.752529257889	7075.66250166799	5327.997282391028	6338.235259288403	8333.002366385299	7572.72130844567	5930.869620944745	8097.471320638537	7978.960893216194	6985.177808197111	7564.738096852104	7589.238242711016	5237.1599752316615	8734.075901726086	7253.8744785077515	6043.418061122093	3993.5480951455347	7187.031736439519	11077.990829460874	4873.337620618502	13069.319490256405	7531.865807586244	9727.878400417618	8977.505991848842	4668.030577610063	7204.806665452368	9306.11130404621	2718.4378965276046	5383.445636989672	10107.077346031783	7550.947041905681	7818.341702606147	6697.691506987939	5343.267718833629	7040.036638402982	9460.68770098619	6714.24098244846	4389.659547829849	7292.084369532588	6582.108173010856	7140.884502765878	11105.909892690315
PWY-6628	12571.573125172128	11304.437027704578	15676.257202227174	14453.57796234764	14017.575440895962	12025.796056985879	12024.693638707398	11871.783645353986	16822.59138872093	10047.21874591134	13898.595884250073	9222.352241853328	15357.552672104859	14790.047725136379	13640.764576939086	10585.887041306722	15829.9481402385	19117.178636160923	16620.910253988597	12219.535054694368	15684.121970972346	9146.491212348816	15330.597676175255	12777.053506740034	10257.17262060863	13588.858469284474	15253.128466116483	17436.328350083248	11155.940422721282	26523.07342298096	15803.744093558684	20923.2721875216	13307.804587420396	8817.149713544035	14401.325130094627	17245.415740042008	12579.446200204135	13510.372398595699	12880.31344149359	16491.20580558042	16825.09226803556	14451.652917305237	13968.764971110619	11470.634623051747	14758.286901599136	12806.101320454729	14269.81775993139	11028.038808238547	13937.040108667952	12851.393274762695	9339.718096524051
PWY-6630	12477.434060797863	11107.665076081248	15598.01491524123	14350.087745431525	13872.596935012441	11970.538068809052	11967.086547350294	11852.832607578197	16758.702205534173	10023.967075034865	13879.669747066486	9209.247355433497	15308.01323393851	14746.830016952259	13550.56662149527	10552.678643151621	15713.313793421148	18995.938517660765	16401.82855855545	12176.815467192324	15591.925938376577	9122.44990791246	15235.853630230524	12746.557710324287	10247.722276748795	13556.867270766184	15185.144044619361	17304.03698665633	11141.109929480735	26382.934580499546	15767.98250821839	20851.013110471267	13234.729999104364	8812.586721879305	14378.246326923529	17214.11726677524	12561.659890406643	13451.73207666301	12756.06402106792	16438.90648011503	16778.644731154985	14416.75939417495	13847.277205016975	11396.747795139414	14708.367682330218	12745.3931871562	14265.239417793631	11001.002753114226	13758.700017017944	12808.01859606149	9326.143292739689
PWY-6641	0.0	77.08151155504743	0.0	37.912395038189395	0.0	0.0	0.0	0.0	0.0	9.024518228586677	0.0	0.0	0.0	43.73321290475711	21.518490175252847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.77486054888752	0.0	0.0	16.998864984654574	0.0	77.63010507340897	0.0	0.0	0.0	113.60189378646126	0.0	550.1435361930905	0.0	0.0	0.0	0.0	33.204209323928424	23.862035306521996	188.57159964438824	0.0	0.0	0.0	49.18232487159448	543.8167206145935
PWY-6654	15.972865337315563	86.92032406156851	0.0	145.43514499951016	0.0	0.0	0.0	0.0	0.0	4.997160827086341	0.0	0.0	0.0	0.0	98.87630076116325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.985832354046286	0.0	0.0	0.0	0.0	0.0	44.67978978097638	0.0	48.64048577260558	100.28719507072766	0.0	49.827300116240565	0.0	0.0	115.17526117363543	0.0	79.3287948376192	0.0	111.26649230909516	86.7187108691177	0.0	0.0	24.91206017044376	15.959268575077143
PWY-6662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.63178292807656	0.0	0.0	0.0	0.0	0.0	9.93578677210955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.327903932547791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.69106475948826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.27540583611083
PWY-6690	0.0	0.0	0.0	0.0	18.144	43.956	0.0	0.0	0.0	0.0	0.0	150.73200000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.47369855832242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.744000000000003	28.53711728587018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5440000000000005	0.0	0.0	18.213197969543145
PWY-6700	11254.598115068557	10320.502379759771	14002.187571563976	12499.6034496382	12731.39995643506	11012.718335049838	11103.299760866204	13550.825101105655	14745.246274977984	8953.579929411784	12843.931793653257	8173.071167811236	13639.845227957167	13352.10235268196	12998.077629743366	9413.803832274712	13993.448854632064	16827.489841243016	14519.808641783704	12968.354387166097	13485.270539286817	8874.915910395377	13628.061111353327	13711.686317645084	9502.059813459437	11459.205116753748	13132.419759233611	16435.983628696165	9878.528408942993	22620.32839802263	13432.937949143547	19750.19459507585	12951.775103169426	7581.568017448246	12970.59328706468	15200.71597804917	11995.24382542782	12064.581515675485	12240.738318242466	14695.637707645685	14674.487152086604	13019.284958226004	12716.609843223012	11429.340013463245	12786.605241169655	11269.84928766201	13245.132968263273	10143.032488561348	12779.899967709178	11210.901310614236	19266.435966054698
PWY-6703	3209.734119633678	2736.8659522043326	3648.9947134236145	3584.8553835960115	3169.005109551758	3795.8136802141066	3213.3749530043747	6819.6714568883135	3470.593418770473	2354.6608849232516	3545.6717568820154	2341.5238005184538	2558.3878554568137	4661.50298448009	3397.668927306256	2986.1513485312685	4696.68187745437	3082.637929663358	2966.863508989809	5799.350538622634	3164.2141589009816	3839.7035705363865	3965.228842121636	6150.532395984775	3022.3615961897767	1559.618222153314	3667.1023748476237	6911.159728146215	1851.0348866588217	4815.4535824837885	2527.1652355878696	5350.2241699955475	5619.718512453717	1716.9851703432375	2936.809152368572	3482.0995680252545	1329.987450865286	2864.141669244139	6037.357737220457	3127.780564263458	3909.9209150806832	2907.019854838431	2854.5559987184993	4051.1479213332705	5179.468524762527	2912.812352203521	1335.930570085536	3831.7715056508196	4031.9885712522337	2814.741464839493	15971.603868415768
PWY-6731	15177.42135991315	12066.287137725956	17045.871486192864	15320.261765319608	13883.448872009283	13514.450003766895	12650.578542437974	13044.613667544558	20700.669122691932	13154.693687181289	17918.883540737093	10664.114644187901	15935.549458976473	17031.450918864633	13983.69075662469	12149.85679821798	18080.58197350659	23331.445492774244	16925.572524234496	12642.91552967063	17777.904264159126	8933.400743774697	18322.349887095923	13192.297251159647	13097.306829474783	16584.345964362543	18307.772189783303	18792.19380610893	11998.31162248264	31610.84124076075	17459.04870072731	20740.093672008526	14155.772548839705	10787.092529987422	19199.494466739456	18426.83216506415	9304.198429668984	17865.371488750057	10163.890798209795	20110.26525553482	19765.303276825292	15829.289334844027	14823.551816100064	9514.81460103571	17614.410891355485	14062.32800891138	16899.61321159849	11957.835751354589	10885.862612139992	13863.231083012148	6752.132313353539
PWY-6748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.96993074788179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.884139600989634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.406087287812724
PWY-6749	2536.457835840855	1994.1535590501564	2521.5942400248896	1983.3411069457634	2265.091340965154	2281.834954690164	2466.109818830295	1980.3046936826875	3047.6832711272973	1476.2519684364938	3292.0305478478276	1652.0291263869156	2892.983646827012	2024.7423579332367	1368.4089618784792	2316.247325314555	2196.2665216733953	5793.083626766324	2462.8768125416846	1586.2771557573824	2057.267256501151	997.2245667928794	3874.3991447386034	1577.6792551778994	1665.1593864881274	1983.46892644775	2907.1064429188064	2983.1277302933327	349.36747134849446	3793.4185485137477	1413.108095464491	2706.0032695588166	2139.1287467830143	1091.8249652670816	5058.7438763298205	2745.059698659769	1016.3136762609935	3927.5974026355007	1960.0070499984433	2212.5815629525027	2005.4764268824158	1795.8638838709603	1531.0606766691774	1006.405349934484	1690.8049567454789	1677.8539778167042	1573.3581002528203	2140.3777913047456	1212.9426500387758	1448.8651303226675	585.3966857499346
PWY-6803	721.5814913882136	221.84849335489992	451.5242782979403	250.4802576190223	247.41848134277546	430.85785685042407	608.1052602823854	368.3297140259315	130.6691666995994	236.45195701371787	445.6861499494973	679.9595719049798	520.0079214727396	490.63071256787254	165.49181926810414	97.00441480745668	339.31735664424787	1019.7526577850871	147.703819576592	187.50457513838418	497.3583603288252	728.8931891658374	476.4243972271738	77.64490775801225	207.39679942766463	441.82958635469566	446.57679361775763	1349.4443071996577	394.8843241051744	194.33308213549765	181.56659777386628	412.50359593038513	523.5377614036294	191.49823783640463	211.54587966669067	376.167195231619	141.83033183184278	77.66540201645088	2320.4828535972124	279.1556529851425	283.03677105705435	370.87363956955306	149.23229833500864	230.46047707841043	264.6437933050762	73.13500535111946	51.10287221744672	440.23112021924214	56.40591126877795	585.482578272046	672.6707256245219
